0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,0.7298658135920659,0.7307574516167551,0.7232541811945834,0.6987796583880003,0.9632826499266409,0.7088414160173263,0.7273146543478126,0.7096505901950565,0.6954125337811353,0.7071048209995106,0.6651691746706357,0.7358236992268091,0.9637343367355558,0.702141742106639,0.7502240393547175,0.9644150473146219,0.7372245997777841,0.7365318631062606,0.720086928070677,0.7215176773996471,0.9669789881810874,0.9676492790315869,0.725158313121017,0.7369992763596384,0.7415298457500429,0.730775167132647,0.9636590347449046,0.726154859601904,0.7626550359679263,0.7306967525967044,0.7031817670006464,0.7313987976327426,0.7172339603722255,0.6957357035589525,0.7405583589604144,0.7342875480627865,0.7208166379776614,0.7494961168022745,0.7104417374856932,0.7005484918779696,0.6923119288219652,0.7210097609726623,0.711112924991919,0.6952071142344308,0.7580912227872806,0.735272442163399,0.7052201154099826,0.6732758172244201,0.7262819481554836,0.7432916944728648,0.9629226009611491,0.7369018251599924,0.7501824647585953,0.7279956009280362,0.7470644400007057,0.7081931231432836,0.9662971413984807,0.721702425507205,0.7687488094606383,0.735320431327056,0.7160819770763102,0.7240407524268319,0.9693550913402174,0.7183732403827633,0.7358921182119004,0.7361455596499362,0.7259354019191016,0.9648870645070109,0.9682396143662158,0.6781959580787335,0.7013121633105324,0.7290149576686051,0.6870940569918571,0.7182104153164767,0.7156703460113257,0.6718007121858703,0.7215977816065189,0.6992805127414421,0.9690041815043793,0.9674508719340168,0.7448332974455005,0.7150704600790854,0.7604952690180827,0.7536850277221431,0.674191325384127,0.7155472333173859,0.7208499561122576,0.9634045681714989,0.7205125744629021,0.9663289184515579,0.9670694426654561,0.7406609243530868,0.728498999366429,0.712571138430387,0.711882166706789,0.7384038867589107,0.7529207825890059,0.7009791044233754,0.6879113282319278
1.0,0.2925541982132405,0.2042035924815505,0.2863333769413274,0.2811402899518943,0.40239869077253665,0.2951597966845379,0.3270233760156132,0.3245699956126346,0.20100839108288363,0.2142679193200053,0.2896644366528771,0.2752391375894593,0.4709170606267625,0.2798577426280694,0.3027800665220606,0.4209166129112713,0.28572532950685237,0.28289201034072203,0.29008177781170563,0.1981163604707615,0.43487046779025784,0.3896558241093788,0.25481766623821206,0.3158142717562056,0.2693316064167329,0.2314855619212961,0.4283194785703413,0.280103371502196,0.33050035327763966,0.22426595618988587,0.2723161043518042,0.2461456206556366,0.2756437186960649,0.2482651810724301,0.3235675781278837,0.30936388047964586,0.2560573042124407,0.34777965258380383,0.28781414089266766,0.2968256701653945,0.2535236163376425,0.3274766074210133,0.25129013116853166,0.2826861432328744,0.28918086626890205,0.30548745299696606,0.26428038416560934,0.24814666986177533,0.3462451839772068,0.3222160958542122,0.4225144255606656,0.28124615820087484,0.33950886669916885,0.32993501347779153,0.3042289681731691,0.2820498218989054,0.41540373163876315,0.2806203620741365,0.3951747573203818,0.23040687806181587,0.20928916664404304,0.20160535036828986,0.41131135587580486,0.30022353947502967,0.22187396536473983,0.29870854777578093,0.31281205331829853,0.46850371164819304,0.4708063189383027,0.21616507027174095,0.2684859923199881,0.2417292062495317,0.22170767932997057,0.2763855475686237,0.27645540503264093,0.2244790395160566,0.17469698279338836,0.30360563022025766,0.43945787465093544,0.4431520132236121,0.2906918610530953,0.23586794462231184,0.3443830344423505,0.3736162620009727,0.24509588568231644,0.2682305117861085,0.30211342520697543,0.4137375111132666,0.3900554916291653,0.4054538920911459,0.4738116547779315,0.3627285377611211,0.29785726465809664,0.274545149936502,0.2909485315340728,0.26841504926729454,0.2995036843545081,0.25154891037580707,0.2486676432608834
1.0,0.2570473498036735,0.23607922075222856,0.30100509339776044,0.23546643151620433,0.37448290726229133,0.26332019157472725,0.257590469378224,0.2841669871402918,0.23218765759189902,0.16368803403545035,0.21600198430703338,0.21137498444622949,0.4005586515654509,0.25206698284404444,0.24695738702609513,0.4224883693849911,0.2404851470932728,0.27287978205388363,0.2298574818979428,0.23041373680365193,0.4442386949499969,0.36478019980912135,0.2692126250232186,0.2839715513773171,0.25539478188582887,0.249093805423967,0.3576142186285306,0.2560377961506682,0.25738059920240813,0.1986093307644535,0.27677818257122017,0.2787313569078249,0.3133626539681461,0.2840252689551384,0.24737310072256077,0.284818230291836,0.22423945931126268,0.25798263872592136,0.2675833578897264,0.3006619379717983,0.18603691986099827,0.2931676008808528,0.19860238388124646,0.2331195059028809,0.28304657191983185,0.27414590953376766,0.21448380008308254,0.23767208955582703,0.28390648077636765,0.23625613095397463,0.36130694989754336,0.2851656484626295,0.2865763313895412,0.3264589432031475,0.29832894684813627,0.21353707148028503,0.4236532671955705,0.17352951788856175,0.2795321780549238,0.21723642326351264,0.2582111833016165,0.23299414068812463,0.37201014352905554,0.2817457116152489,0.2504730793129189,0.2721215919567626,0.34020199080470725,0.44533051736364476,0.4085374920043195,0.2543776657728277,0.18269772985697275,0.2360182619274693,0.27002093193121446,0.19555645482532075,0.30277583999821633,0.1551013237565311,0.1916070412747834,0.25228027887306903,0.3535168029887527,0.418777296089921,0.2525290955153978,0.21929541367062513,0.29459945414491173,0.3494856613569404,0.1981109259066187,0.20044591256840957,0.22628284342266197,0.4276420017137112,0.2985797034802345,0.43721948402738336,0.35654532986653475,0.3144127889328491,0.24596134881180182,0.26785454632055455,0.24101929526449625,0.25227742468772224,0.24461327654303489,0.2611619126143672,0.22740071314478405
1.0,0.3033599833230959,0.2929295146568722,0.30478213209312705,0.23591817984271538,0.40117656178199457,0.3486653205020881,0.29091424978024116,0.3201152333697316,0.2731074514211825,0.24760540820960378,0.28386173798247455,0.3477849532684997,0.48699800584063685,0.26049329447099284,0.29707891696383965,0.45879846528299517,0.29301392066075227,0.30486287532912953,0.2258880812855662,0.2373074949615213,0.4561169438995745,0.4381694317937412,0.33915951068624756,0.3036776584524797,0.28669074247729287,0.22363427813040565,0.4595024907447929,0.2384710555436691,0.29094641216671213,0.2901296953791192,0.2729472835744727,0.3328508989790758,0.30093582174054945,0.23374804152440257,0.34030207823788994,0.22940579371499661,0.3121881103591909,0.2961213467584928,0.31038290381803424,0.28971320892635594,0.2916466128686251,0.31930513898989626,0.25031490480839197,0.29118722342453096,0.30054341986261374,0.3077497447296453,0.2556053018078828,0.21982138220958705,0.3694880863163036,0.29620277330010764,0.5262930616292749,0.2855931429686062,0.36043106178006196,0.3282886634385949,0.27728397249112247,0.27076979351496927,0.44477643686274887,0.2601916873321714,0.3437405068692762,0.17186791157685855,0.2591652526841517,0.27587664604192697,0.43677705347877804,0.26634829044074154,0.2707442542352987,0.3022429917214022,0.2757671294660318,0.4962407378485592,0.4622006120393569,0.21260749276787091,0.24242802869505453,0.311627712317961,0.2469854902463032,0.23711745177013085,0.3034432114388865,0.1733961004790142,0.29631827594768795,0.29399430034383545,0.466357627944703,0.484025163469342,0.313659536929452,0.25379914107742646,0.297214476938064,0.3484197223910557,0.21771218468435127,0.3111992828188475,0.2723556640024507,0.4794013189737958,0.3685816209312936,0.4510543889503638,0.48577178450559005,0.31019406246975206,0.27955703152236916,0.2316799336914026,0.2475273988038371,0.3017111708767999,0.2839285714285714,0.28220339466752653,0.24125594337986642
1.0,0.323174358720037,0.2516127011058869,0.26626910310371404,0.2411519340978814,0.4034191412951672,0.28538106849977635,0.29712897968981417,0.24151427283691823,0.22696736959332317,0.16195354949704585,0.23965463736685505,0.2636683791941366,0.4145495069648314,0.23138311147398885,0.21783327205864392,0.4404730283787403,0.26340521727945165,0.3204294181503508,0.2540660773700679,0.2765891752971476,0.44006758380935207,0.4102054287144632,0.31967589556379206,0.2751334457964384,0.242593840113265,0.21163582918869814,0.397752496332078,0.2994806353285007,0.26480413513539247,0.2532527260391428,0.2929193159343317,0.2317352359173196,0.3072013752423003,0.22555029457096473,0.3319955112468421,0.28296164459903705,0.22237587989896337,0.30272856537247583,0.2951791200900981,0.2562209523114054,0.2563456170968866,0.29543114767516343,0.28382896084719506,0.2593952660468333,0.3302071306435785,0.31098654159202993,0.29070791927425393,0.24029478078787023,0.30396331195501664,0.2754618829165925,0.3800058039978955,0.2867438205364184,0.33910158053931655,0.2985075873176055,0.35431745028204037,0.2243611534844434,0.42273845386841546,0.28478176349885026,0.3315849415545824,0.24259886795108102,0.2629700491562618,0.2976861157158706,0.334293958836219,0.28344215203961204,0.2270216372730421,0.2712941500341002,0.34013062993209625,0.473272655479735,0.5044201090213241,0.21997843708468404,0.24565326968960452,0.24194248715558755,0.15772894333139703,0.30521702434538245,0.2900494222949431,0.2416370791228172,0.25774370361333543,0.3032788515750386,0.3879441562473495,0.4395087437810716,0.2715473987335032,0.240105911101873,0.3419879577861032,0.32286678736306357,0.19600938971592707,0.293349011027911,0.3014371339737281,0.37056975476085474,0.36417824539911214,0.42846502983383816,0.3902519291920429,0.33796031266019616,0.29388020301254836,0.252559055293508,0.25341781490063275,0.31064538474618664,0.2432243298253608,0.2704449665521439,0.25628076552044343
1.0,0.30991430475134674,0.19620369671841323,0.26922048247154134,0.20812315473102733,0.36845094247222765,0.22700590317273947,0.2696737495477528,0.29422663157294504,0.1828515038645776,0.1264308291421073,0.22096563074153547,0.228,0.36955276532111137,0.23820674787343776,0.1640350926444259,0.350872508287827,0.22696245774526505,0.22162293071471884,0.20740430222626804,0.16211915393142154,0.35919224600604244,0.3101879782640177,0.2278914737534597,0.2206937994654392,0.22929987986922679,0.2347256908647893,0.33057258603151796,0.1854036021377264,0.2569396168905132,0.24435210370692403,0.24148877068641897,0.23137565273384242,0.284794042044622,0.19998384238241435,0.22184467990443413,0.21049090476285534,0.20464375664799964,0.2945789833187797,0.20272903586415214,0.25422716481042484,0.224125055233747,0.28699063658082574,0.18654110965038406,0.21296977355803337,0.2455777737046614,0.24213638167241633,0.23519251272489855,0.17646854540255186,0.3076469955599687,0.23769194306417613,0.352419801807085,0.25631481748903484,0.2636774304759275,0.284271363550856,0.283344022095447,0.2076685103097364,0.3701533480229443,0.2505773270324139,0.25324381283609854,0.13438849503055705,0.1733476221996878,0.1423308092192797,0.3773554836907548,0.2470249604891611,0.18654474769699844,0.25004059100530074,0.29315182791821626,0.458836115798639,0.4145672730071597,0.13206632626289333,0.1939578937697979,0.21605851245554653,0.21405481329722756,0.15415552113331904,0.23430170473113165,0.16226010256456125,0.195622642402235,0.30475319778523524,0.3811665301655466,0.35020037728070186,0.22492364398966957,0.2029680046129962,0.30882445380477963,0.28085990484079404,0.19374450799841283,0.17255358940649132,0.18802058391105175,0.3490477400405096,0.3395866313757853,0.40448803080187734,0.3215625069049157,0.29164653078185154,0.21220137340341774,0.21486983264947485,0.2331535523468985,0.22575741186537182,0.19426920990459415,0.2794074804430007,0.23083737173603797
1.0,0.3250234144686614,0.2642454411776817,0.36269434833101505,0.27292562782597457,0.34762457023209814,0.28209572427934726,0.29162273203268724,0.23590802156083257,0.2628357989538605,0.19261542663066322,0.3088972198304748,0.2748068966502258,0.43283075395499887,0.22541943921796775,0.2988656378206431,0.34009034991212705,0.23823523404504138,0.3200233303618363,0.3075497128971557,0.23523515434840958,0.4323964401083823,0.37114448380318416,0.3044888650573041,0.2813045270984086,0.22074269482712108,0.2603939910074585,0.35593906064360037,0.2547221806629208,0.2656747325948204,0.2534891853507149,0.29011399947565003,0.3002821415864413,0.3290477217157938,0.26499073193243466,0.2939176058648898,0.31169027861662496,0.32928481654317815,0.2449075492981871,0.24395584665679432,0.30840096230772374,0.25345563390296033,0.30272068408030056,0.23501515737850068,0.2802649964045108,0.3250932462065261,0.3420706156843096,0.24453679211912263,0.24383237245148087,0.32865175393984974,0.28087093676293806,0.4098621896825295,0.3154821332640335,0.3049510602996607,0.32560422009294127,0.328944609521152,0.26359826426922467,0.4349545701712005,0.2509424340896088,0.3512666002289324,0.28609681511009843,0.2681832295508334,0.2924270133190764,0.4080371367633882,0.30667238255025586,0.23614408450644325,0.2964534220538622,0.2556370076237579,0.44572300630368195,0.3950514680654136,0.22099397061701245,0.20209742812937503,0.2849787118897174,0.20447455084091576,0.24349511431484788,0.26603724746904345,0.30051855556466717,0.27624485101503976,0.29664294199718644,0.4084814917658613,0.43426866276369386,0.22507982553955702,0.3051962963661346,0.3297322305545631,0.33481644102452296,0.1979067173141101,0.22018793765365385,0.277860360617896,0.4529108136578383,0.3125518718256159,0.4535001469857673,0.3282347302320956,0.32284807107424,0.22060613308060334,0.2720158461678612,0.30046039166508176,0.32569801153539857,0.23107029161372333,0.26530669189695577,0.2964486016142002
1.0,0.31026480807263457,0.24474400432076623,0.2793656542192702,0.24432019363413746,0.415393736787691,0.2664923343572734,0.29486728873327955,0.25189397751002923,0.19889920397768585,0.1634325312587147,0.25032345724486604,0.23963480310657,0.41577314654283126,0.21490643488417807,0.29540393351269684,0.4187135301986695,0.22107632431296392,0.29436454305937854,0.23644422092561518,0.2213393097083211,0.46200105082384835,0.39471311692935984,0.30562579823370034,0.3336571700118599,0.27682321494186685,0.2218137042821397,0.4369899384521096,0.27629187327599597,0.3215947557959624,0.24026491618711418,0.30073834386503956,0.1989985185455179,0.24106306986313827,0.256229782666317,0.34562086799815844,0.2752706340858203,0.2935181122273611,0.29627714288070756,0.2534597436757993,0.20153301859882086,0.24150725287359592,0.2971722339788279,0.2307580518330595,0.2960423332250416,0.3284163467917641,0.3102886518050398,0.22796175629106433,0.20168777526209147,0.34201657430622207,0.28606414719733625,0.38328217438931517,0.2645450161355343,0.3646293468208754,0.29042086551838187,0.29021026292325386,0.24033020916566147,0.4820289556908094,0.26034230083100635,0.39141668093634924,0.2577689340741331,0.25740780550408443,0.2747853473601811,0.41862657479434073,0.29184372839220857,0.27386177611254214,0.28754792428139275,0.3380555959362624,0.48993178421682837,0.4964233958281475,0.21885191729884915,0.2508489638740297,0.2936869907419408,0.23548902627086035,0.23357799291148232,0.2517249959702587,0.20454520589096287,0.2344761707372512,0.24908338241362218,0.4772459078102296,0.4523022081065698,0.25467482796613466,0.24566409547541834,0.33093217493767413,0.3797551889266254,0.17656349034638985,0.22192781440365775,0.2906088604059697,0.4755226399725869,0.36194665261047826,0.39692377336864565,0.40207593553114446,0.33561994049188565,0.3011515016929047,0.27967465541144126,0.23933632991147963,0.28857152394982805,0.3229847044653115,0.24214316750122042,0.22490750381426752
1.0,0.3391271216617063,0.2112989178900932,0.320597388917244,0.1569208354465988,0.4299058705650928,0.2549294771216383,0.2657413528590368,0.28205337267104486,0.25089859606377407,0.22461933156564157,0.19286209072386057,0.2669869238259641,0.4423440181152127,0.3058363451531085,0.3105210178897329,0.4570138202361168,0.22868296003030672,0.3105673293864167,0.283346551213837,0.28234153678552076,0.4496927228381008,0.42703391309268274,0.2616641488434572,0.30801679367613394,0.32435862724332115,0.26037107851611874,0.4526944128704659,0.30442857772616316,0.3523274201309245,0.2782789309005001,0.3096850705337417,0.2155333543998348,0.3343229887954313,0.33853899053750525,0.29210171244286676,0.2917793347457718,0.24573317995939867,0.28775510204081634,0.2749346860203447,0.3332826090832498,0.23772940356150285,0.3239734987433224,0.25227669598957575,0.29380336420518555,0.3507912744588671,0.29956196897134235,0.2914291962514755,0.2747221462797237,0.34542827630012135,0.3002695425186546,0.4176982585152371,0.3066810492748962,0.30580815252951643,0.343659192442525,0.2990596893205384,0.29389518081288124,0.4436362678039603,0.3010010246352656,0.336966897100881,0.29990104015715746,0.2744771748810764,0.29890238531401775,0.46486945489105486,0.24347830351323765,0.3109612971344882,0.3283510482239048,0.37912633538052815,0.5523913932880368,0.4543553493994214,0.25058444577756595,0.231991083477006,0.2656380605379093,0.24481348904186612,0.30772870743881214,0.2601625035459345,0.2963560033329648,0.22273558771083413,0.28545816533926593,0.5147552086741876,0.4953051600534855,0.2884051432417409,0.2577036543936983,0.32434359395329454,0.3771635107036481,0.2148777097046166,0.28927673691372147,0.25776492116601035,0.48843068087423,0.387811224240482,0.47477417992286175,0.4791384919481474,0.36139972398163067,0.3211175711061968,0.31292275535843544,0.2654695607456429,0.2743834746629159,0.28476132796935294,0.2691278853605977,0.28711723133841266
1.0,0.24119726220805782,0.2545860149489508,0.27697832772754377,0.2252740057264273,0.37087468387267386,0.2690773446021357,0.2861506994026496,0.2748008448722985,0.22249522687664833,0.185260434446831,0.17709686289759433,0.24989726730612033,0.3865687205191831,0.22657483173498408,0.3054284879544812,0.45070973654381774,0.22129079432292992,0.27842313867239965,0.26183413617388906,0.21061926852753127,0.44961121058171793,0.3665717802167895,0.2109660904403323,0.28854607909025914,0.2791641534469107,0.13943471977217758,0.36099302328872324,0.2199415259633822,0.2662379863092882,0.15909378904192967,0.30881208621206097,0.23795682850817673,0.28945084695673323,0.24997865726345112,0.35128028236820813,0.2102847791559008,0.23812817353760213,0.28983927434141454,0.24762117561187558,0.2346309190572049,0.22931400414869038,0.27936299594007424,0.2211008504161803,0.24519715383745075,0.2869169575376428,0.24875111906326222,0.27713895377644393,0.2327554261752902,0.3048796440254801,0.29896895836055737,0.3798760371499374,0.2819544101391446,0.33094506335544194,0.2429462558734324,0.2390157731576007,0.21414052732678676,0.40485165635396725,0.23666160896184718,0.3129041886608349,0.1621387811736322,0.1826236531073724,0.2649725726180454,0.41419339536071625,0.24718869752470932,0.23244540237373598,0.2786088243654778,0.2900838073260577,0.4256739197343966,0.43398188197042864,0.21400807927407775,0.26887882610897734,0.22160877381462532,0.2021142802978016,0.227977388234842,0.2845200254777404,0.21592888879450992,0.19304409782562296,0.2612066653515739,0.4389460811074889,0.4241073322422589,0.2825755556162475,0.24031816955607943,0.2682000033792416,0.2860083287897338,0.19590847554278693,0.253233415732336,0.2733327477757593,0.35529520534724174,0.30722896543612976,0.4256783935040803,0.33290961668661984,0.3224208708728598,0.24735451779824358,0.2040537549923297,0.2119333770257592,0.2926043783848689,0.2488390965329152,0.2758414429341106,0.2387886102867563
